Vecindario,Vecindario Latitude,Vecindario Longitude,Lugar,Lugar Latitude,Lugar Longitude,Categoria Lugar
Northgate,37.8163,-122.268,New Parkway Theater,37.814,-122.267,Indie Movie Theater
Northgate,37.8163,-122.268,Blind Tiger,37.8158,-122.268,Asian Restaurant
Northgate,37.8163,-122.268,Dareye Cafe,37.8149,-122.267,Ethiopian Restaurant
Northgate,37.8163,-122.268,Shawarmaji,37.8147,-122.267,Shawarma Place
Northgate,37.8163,-122.268,Classic Cars West,37.8151,-122.267,Beer Garden
Northgate,37.8163,-122.268,The Crown,37.8146,-122.265,Coffee Shop
Northgate,37.8163,-122.268,The Good Hop Bottleshop,37.8135,-122.269,Beer Bar
Northgate,37.8163,-122.268,Koffee Pot,37.8151,-122.268,Breakfast Spot
Northgate,37.8163,-122.268,Beauty Supply Warehouse,37.8152,-122.268,Cosmetics Shop
Northgate,37.8163,-122.268,Commonwealth Cafe and Pub,37.8181,-122.267,Pub
Northgate,37.8163,-122.268,Hella Vegan Eats,37.8156,-122.268,Food Truck
Northgate,37.8163,-122.268,Friends And Family,37.8149,-122.267,Cocktail Bar
Northgate,37.8163,-122.268,Koreana Plaza,37.8136,-122.268,Grocery Store
Northgate,37.8163,-122.268,Gogi Time,37.8156,-122.268,Korean Restaurant
Northgate,37.8163,-122.268,Forage Kitchen,37.8146,-122.267,Café
Northgate,37.8163,-122.268,Telegraph Health Center,37.8193,-122.268,Pharmacy
Northgate,37.8163,-122.268,Telegraph Bar and Beer Garden,37.8129,-122.269,Beer Garden
Northgate,37.8163,-122.268,Hot Spot Yoga Oakland,37.8137,-122.269,Yoga Studio
Northgate,37.8163,-122.268,Drake's Dealership,37.8128,-122.267,Beer Garden
Northgate,37.8163,-122.268,First Fridays,37.8136,-122.268,General Entertainment
Northgate,37.8163,-122.268,YMCA - Oakland,37.813,-122.266,Gym
Northgate,37.8163,-122.268,Mua Oakland Bar & Restaurant,37.8141,-122.264,American Restaurant
Northgate,37.8163,-122.268,People's Barber,37.8128,-122.266,Salon / Barbershop
Northgate,37.8163,-122.268,Sweet Bar Bakery,37.8134,-122.266,Café
Northgate,37.8163,-122.268,Humphry Slocombe,37.8129,-122.266,Ice Cream Shop
Northgate,37.8163,-122.268,Firebrand Artisan Breads,37.8129,-122.266,Bakery
Northgate,37.8163,-122.268,Kitchener Oakland,37.8133,-122.265,Bakery
Northgate,37.8163,-122.268,Two Jacks Denim,37.8131,-122.266,Men's Store
Northgate,37.8163,-122.268,Cat Town Cafe,37.8174,-122.263,Pet Café
Northgate,37.8163,-122.268,Red Bay Coffee Box,37.8128,-122.266,Coffee Shop
Northgate,37.8163,-122.268,Calavera,37.8128,-122.266,Mexican Restaurant
Northgate,37.8163,-122.268,Hive Oakland,37.8127,-122.266,Food & Drink Shop
Northgate,37.8163,-122.268,The Lumpia Company,37.8133,-122.265,Filipino Restaurant
Northgate,37.8163,-122.268,Z Café & Bar,37.8161,-122.264,American Restaurant
Northgate,37.8163,-122.268,Kingston 11 Cuisine,37.8123,-122.269,Caribbean Restaurant
Northgate,37.8163,-122.268,The Legionnaire Saloon,37.8123,-122.269,Pub
Northgate,37.8163,-122.268,Limon Rotisserie,37.8144,-122.263,Peruvian Restaurant
Northgate,37.8163,-122.268,Brown Sugar Kitchen,37.812,-122.266,Southern / Soul Food Restaurant
Northgate,37.8163,-122.268,Broadway Liquors,37.8174,-122.263,Liquor Store
Northgate,37.8163,-122.268,Creative Growth,37.8131,-122.264,Art Gallery
Northgate,37.8163,-122.268,Au,37.814,-122.265,Lounge
Northgate,37.8163,-122.268,Oasis Food Market,37.8199,-122.267,Middle Eastern Restaurant
Northgate,37.8163,-122.268,Target,37.8156,-122.264,Department Store
Northgate,37.8163,-122.268,Shashamane International Bar & Grill,37.8143,-122.265,Ethiopian Restaurant
Northgate,37.8163,-122.268,Avis Car Rental,37.814,-122.265,Rental Car Location
Northgate,37.8163,-122.268,Budget Car Rental,37.8141,-122.264,Rental Car Location
Northgate,37.8163,-122.268,Firestone Complete Auto Care,37.817,-122.263,Automotive Shop
Northgate,37.8163,-122.268,Hertz,37.8141,-122.264,Rental Car Location
Northgate,37.8163,-122.268,Bee Healthy Honey Shop,37.8191,-122.267,Food & Drink Shop
Northgate,37.8163,-122.268,Poke Shack,37.8196,-122.267,Food Truck
Northgate,37.8163,-122.268,Nex,37.8141,-122.264,American Restaurant
Northgate,37.8163,-122.268,Five Star Pizza & Deli,37.8202,-122.267,Pizza Place
North Oakland,37.833,-122.257,Blue Bottle Coffee,37.8311,-122.254,Coffee Shop
North Oakland,37.833,-122.257,Broadway Pet Hospital,37.8339,-122.253,Veterinarian
North Oakland,37.833,-122.257,Temescal Pool,37.8334,-122.257,Pool
North Oakland,37.833,-122.257,Bites Off Broadway,37.8333,-122.257,Food Truck
North Oakland,37.833,-122.257,TrueBurger,37.8286,-122.256,Burger Joint
North Oakland,37.833,-122.257,Petvet Petfood,37.8335,-122.253,Pet Store
North Oakland,37.833,-122.257,Safelite AutoGlass,37.8305,-122.255,Auto Garage
North Oakland,37.833,-122.257,Firestone Complete Auto Care,37.8306,-122.255,Automotive Shop
North Oakland,37.833,-122.257,Burger King,37.8327,-122.253,Fast Food Restaurant
North Oakland,37.833,-122.257,Redbox,37.8287,-122.256,Video Store
North Oakland,37.833,-122.257,7-Eleven,37.8287,-122.256,Convenience Store
North Oakland,37.833,-122.257,ArtTile,37.8314,-122.254,Arts & Crafts Store
North Oakland,37.833,-122.257,Purple Pepper Pizza,37.8328,-122.253,Pizza Place
North Oakland,37.833,-122.257,Bank of America ATM,37.8341,-122.252,ATM
North Oakland,37.833,-122.257,CorePower Yoga,37.835,-122.252,Yoga Studio
North Stonehurst,37.7382,-122.177,Four Bells Market,37.7418,-122.177,Liquor Store
North Stonehurst,37.7382,-122.177,Mews Market,37.7348,-122.174,Liquor Store
North Stonehurst,37.7382,-122.177,Scotty's Liquor,37.7338,-122.176,Liquor Store
Oak Center,37.8093,-122.281,Lowell Park,37.8083,-122.285,Park
Oak Center,37.8093,-122.281,Millenium Market,37.8111,-122.28,Food & Drink Shop
Oak Center,37.8093,-122.281,Oakland Market,37.8118,-122.282,Liquor Store
Oak Center,37.8093,-122.281,Bottles Liquor,37.8063,-122.281,Liquor Store
Oak Knoll - Golf Links,37.7618,-122.157,Bottleneck Liquors,37.7605,-122.156,Liquor Store
Oakmore Highlands,37.8082,-122.215,Sausal Creek Trail,37.8076,-122.216,Trail
Oakmore Highlands,37.8082,-122.215,Lion's Pool,37.8059,-122.216,Pool
Oakmore Highlands,37.8082,-122.215,Rocky's Market,37.8119,-122.212,Grocery Store
Oakmore Highlands,37.8082,-122.215,Red Boy Pizza Oakland-Montclair,37.8116,-122.212,Pizza Place
Oakmore Highlands,37.8082,-122.215,3 Seasons Thai Bistro,37.8116,-122.212,Thai Restaurant
Oakmore Highlands,37.8082,-122.215,Dimond Park,37.804,-122.216,Park
Oakmore Highlands,37.8082,-122.215,Glenview At Park Blvd,37.8093,-122.217,Plaza
Oakmore Highlands,37.8082,-122.215,Grab & Go Kabob,37.8118,-122.213,Food Truck
Oak Tree,37.7835,-122.232,El Pollo Loco,37.7821,-122.233,Fast Food Restaurant
Oak Tree,37.7835,-122.232,The Palace Theater,37.7845,-122.235,Theater
Oak Tree,37.7835,-122.232,Sticky Rice Cafe,37.7798,-122.23,Restaurant
Oak Tree,37.7835,-122.232,Dollar Tree,37.782,-122.234,Discount Store
Oak Tree,37.7835,-122.232,Jack in the Box,37.7825,-122.234,Fast Food Restaurant
Oak Tree,37.7835,-122.232,Taquiera El Grullo,37.7831,-122.229,Food Truck
Oak Tree,37.7835,-122.232,El Ranchito Market & Produce,37.7849,-122.234,Farmers Market
Oak Tree,37.7835,-122.232,La Esmeralda Taco Truck,37.7849,-122.235,Food Truck
Oak Tree,37.7835,-122.232,BLAIR Estheticians,37.7809,-122.232,Health & Beauty Service
Oak Tree,37.7835,-122.232,King's Cigar Smoke Shop,37.7808,-122.232,Smoke Shop
Oak Tree,37.7835,-122.232,McDonald's,37.7814,-122.234,Fast Food Restaurant
Oak Tree,37.7835,-122.232,El Grullo Taqueria,37.7848,-122.228,Taco Place
Oak Tree,37.7835,-122.232,Jingletown Eats,37.7818,-122.236,Food Court
Oak Tree,37.7835,-122.232,U&I liquor,37.7847,-122.227,Liquor Store
Oak Tree,37.7835,-122.232,On Luck Food To Go,37.7873,-122.231,Chinese Restaurant
Oak Tree,37.7835,-122.232,Buiphong Bakery,37.7797,-122.23,Bakery
Oak Tree,37.7835,-122.232,El Taco Zamorano Taco Truck,37.7845,-122.227,Mexican Restaurant
Oak Tree,37.7835,-122.232,Playa Azul,37.7797,-122.23,Mexican Restaurant
Oak Tree,37.7835,-122.232,Super Mercado Mi Pueblo,37.7797,-122.229,Grocery Store
Old Oakland,37.8013,-122.275,Umami Mart,37.8005,-122.274,Kitchen Supply Store
Old Oakland,37.8013,-122.275,Cookiebar Creamery,37.8008,-122.276,Ice Cream Shop
Old Oakland,37.8013,-122.275,The Cook And Her Farmer,37.8016,-122.275,Seafood Restaurant
Old Oakland,37.8013,-122.275,Blue Bottle Coffee,37.8012,-122.274,Coffee Shop
Old Oakland,37.8013,-122.275,Cosecha,37.8016,-122.275,Mexican Restaurant
Old Oakland,37.8013,-122.275,Battambang,37.8005,-122.274,Cambodian Restaurant
Old Oakland,37.8013,-122.275,Delage,37.8016,-122.275,Japanese Restaurant
Old Oakland,37.8013,-122.275,Miss Ollie's,37.8014,-122.275,Caribbean Restaurant
Old Oakland,37.8013,-122.275,Maple Street Denim,37.8009,-122.274,Clothing Store
Old Oakland,37.8013,-122.275,Swan's Market,37.8016,-122.275,Food Court
Old Oakland,37.8013,-122.275,b-Dama,37.8016,-122.275,Japanese Restaurant
Old Oakland,37.8013,-122.275,Oeste,37.8008,-122.276,Bar
Old Oakland,37.8013,-122.275,Galeto Brazilian Steakhouse,37.8031,-122.275,Brazilian Restaurant
Old Oakland,37.8013,-122.275,Napoleon Super Bakery,37.8,-122.272,Bakery
Old Oakland,37.8013,-122.275,Gyu-Kaku Japanese BBQ,37.8002,-122.274,Japanese Restaurant
Old Oakland,37.8013,-122.275,Le Cheval,37.8027,-122.275,Vietnamese Restaurant
Old Oakland,37.8013,-122.275,Golden Tea Shop,37.8006,-122.273,Tea Room
Old Oakland,37.8013,-122.275,Golden Peacock Restaurant,37.7996,-122.271,Chinese Restaurant
Old Oakland,37.8013,-122.275,Shan Dong,37.8005,-122.27,Chinese Restaurant
Old Oakland,37.8013,-122.275,i-Tea Bubble Tea & Smoothie,37.8005,-122.271,Bubble Tea Shop
Old Oakland,37.8013,-122.275,La Borinqueña Mex-icatessen,37.8009,-122.277,Mexican Restaurant
Old Oakland,37.8013,-122.275,Golden Lotus Vegetarian Restaurant,37.8033,-122.27,Vegetarian / Vegan Restaurant
Old Oakland,37.8013,-122.275,Tay Ho Restaurant & Bar,37.8021,-122.27,Vietnamese Restaurant
Old Oakland,37.8013,-122.275,New Gold Medal Restaurant,37.7996,-122.272,Chinese Restaurant
Old Oakland,37.8013,-122.275,Beer Revolution,37.7971,-122.276,Beer Garden
Old Oakland,37.8013,-122.275,Binh Minh Quan,37.802,-122.269,Vietnamese Restaurant
Old Oakland,37.8013,-122.275,Shooting Star Cafe,37.801,-122.27,Chinese Restaurant
Old Oakland,37.8013,-122.275,Wonder Food Bakery,37.7999,-122.271,Bakery
Old Oakland,37.8013,-122.275,Imperial Soup,37.799,-122.272,Noodle House
Old Oakland,37.8013,-122.275,Modern Coffee,37.8033,-122.271,Coffee Shop
Old Oakland,37.8013,-122.275,Autobahn Cafe,37.7991,-122.278,Café
Old Oakland,37.8013,-122.275,Sweetheart Cafe,37.7995,-122.27,Candy Store
Old Oakland,37.8013,-122.275,Oakland Flower Market,37.8021,-122.277,Flower Shop
Old Oakland,37.8013,-122.275,BRIX 581,37.7993,-122.278,Music Venue
Old Oakland,37.8013,-122.275,Elbo Room Jack London,37.797,-122.276,Bar
Old Oakland,37.8013,-122.275,Pardee Home Museum,37.8043,-122.277,Museum
Old Oakland,37.8013,-122.275,Purple Heart,37.7971,-122.275,Pharmacy
Old Oakland,37.8013,-122.275,Domino's Pizza,37.7968,-122.275,Pizza Place
Old Oakland,37.8013,-122.275,new tin's market,37.7984,-122.271,Grocery Store
Old Oakland,37.8013,-122.275,Lafayette Square,37.8044,-122.277,Park
Old Oakland,37.8013,-122.275,Dodwell,37.7971,-122.275,Seafood Restaurant
Old Oakland,37.8013,-122.275,10th Planet Oakland,37.7987,-122.27,Martial Arts School
Panoramic Hill,37.8691,-122.244,Strawberry Canyon Hiking Trail,37.8726,-122.242,Trail
Panoramic Hill,37.8691,-122.244,Strawberry Canyon Pool,37.872,-122.247,Pool
Panoramic Hill,37.8691,-122.244,Strawberry Canyon Recreational Area,37.8726,-122.242,Other Great Outdoors
Panoramic Hill,37.8691,-122.244,Panoramic Way,37.8669,-122.242,Scenic Lookout
Panoramic Hill,37.8691,-122.244,Golden Bear Gym,37.8655,-122.247,Gym
Paradise Park,37.8468,-122.285,Novel Brewing Company,37.8484,-122.285,Brewery
Paradise Park,37.8468,-122.285,James and The Giant Cupcake,37.8467,-122.285,Cupcake Shop
Paradise Park,37.8468,-122.285,Home Grown Oakland,37.8483,-122.286,Salad Place
Paradise Park,37.8468,-122.285,A Verb For Keeping Warm,37.8468,-122.285,Arts & Crafts Store
Paradise Park,37.8468,-122.285,Paradise Park Café,37.8469,-122.285,Café
Paradise Park,37.8468,-122.285,The Compound Gallery,37.8475,-122.287,Art Gallery
Paradise Park,37.8468,-122.285,Pro Lube,37.846,-122.285,Automotive Shop
Paradise Park,37.8468,-122.285,Pepples Donut Farm,37.8437,-122.284,Donut Shop
Paradise Park,37.8468,-122.285,City Sports,37.8506,-122.286,Gym
Paradise Park,37.8468,-122.285,Tribu,37.848,-122.285,Café
Paradise Park,37.8468,-122.285,Namaste Pizza,37.843,-122.284,Pizza Place
Paradise Park,37.8468,-122.285,Chile Jalapeño,37.85,-122.286,Mexican Restaurant
Paradise Park,37.8468,-122.285,Dee Spot,37.8474,-122.288,Bistro
Paradise Park,37.8468,-122.285,Doyle St. Greenway,37.8488,-122.289,Bike Trail
Patten,37.7863,-122.22,Tamales Mi Lupita,37.7831,-122.22,Food Truck
Patten,37.7863,-122.22,Hasta Muerte,37.7907,-122.22,Coffee Shop
Patten,37.7863,-122.22,Lupitas Pupuseria,37.7831,-122.221,Latin American Restaurant
Patten,37.7863,-122.22,Las Palmas,37.789,-122.215,Mexican Restaurant
Patten,37.7863,-122.22,Walgreens,37.7838,-122.221,Pharmacy
Patten,37.7863,-122.22,KFC,37.7831,-122.22,Fried Chicken Joint
Patten,37.7863,-122.22,Peralta Hacienda Historical Park,37.7871,-122.217,Park
Patten,37.7863,-122.22,Quik Stop,37.7871,-122.221,Gas Station
Patten,37.7863,-122.22,"Peralta Hacienda Park, Lower Creek Area",37.7875,-122.217,Park
Patten,37.7863,-122.22,Willie Brown's Liquor,37.7855,-122.223,Liquor Store
Patten,37.7863,-122.22,Mi Ranchito Market,37.7833,-122.221,Food
Patten,37.7863,-122.22,Tin Sing,37.7839,-122.217,Asian Restaurant
Patten,37.7863,-122.22,Los Arcos Taqueria,37.7829,-122.221,Mexican Restaurant
Patten,37.7863,-122.22,Pena's Bakery,37.7829,-122.221,Bakery
Patten,37.7863,-122.22,Los Olivos Restaurant,37.7841,-122.223,Mexican Restaurant
Patten,37.7863,-122.22,Star Nails,37.784,-122.223,Nail Salon
Patten,37.7863,-122.22,China Gourmet Express,37.7827,-122.222,Chinese Restaurant
Patten,37.7863,-122.22,34th Ave & Henrietta St,37.7889,-122.216,Intersection
Patten,37.7863,-122.22,Kelly's Kafe,37.7836,-122.223,American Restaurant
Patten,37.7863,-122.22,Judy's Burger,37.7905,-122.221,Burger Joint
Patten,37.7863,-122.22,Black & White market,37.7905,-122.221,Market
Patten,37.7863,-122.22,Midtown Foods,37.789,-122.215,Liquor Store
Patten,37.7863,-122.22,East Side Oakland,37.789,-122.215,Playground
Patten,37.7863,-122.22,Pizza Guys,37.7818,-122.219,Pizza Place
Peralta Hacienda,37.7873,-122.217,Las Palmas,37.789,-122.215,Mexican Restaurant
Peralta Hacienda,37.7873,-122.217,Hasta Muerte,37.7907,-122.22,Coffee Shop
Peralta Hacienda,37.7873,-122.217,Peralta Hacienda Historical Park,37.7871,-122.217,Park
Peralta Hacienda,37.7873,-122.217,"Peralta Hacienda Park, Lower Creek Area",37.7875,-122.217,Park
Peralta Hacienda,37.7873,-122.217,34th Ave & Henrietta St,37.7889,-122.216,Intersection
Peralta Hacienda,37.7873,-122.217,Midtown Foods,37.789,-122.215,Liquor Store
Peralta Hacienda,37.7873,-122.217,East Side Oakland,37.789,-122.215,Playground
Peralta Hacienda,37.7873,-122.217,Queen of Sheba Market,37.7858,-122.214,Market
Peralta Hacienda,37.7873,-122.217,Quik Stop,37.7871,-122.221,Gas Station
Peralta Hacienda,37.7873,-122.217,Tin Sing,37.7839,-122.217,Asian Restaurant
Peralta Hacienda,37.7873,-122.217,Fortune Cookies Restaurant,37.7908,-122.22,Chinese Restaurant
Peralta Hacienda,37.7873,-122.217,Judy's Burger,37.7905,-122.221,Burger Joint
Peralta Hacienda,37.7873,-122.217,Black & White market,37.7905,-122.221,Market
Peralta Hacienda,37.7873,-122.217,Super Mercado Mi Tierra,37.7913,-122.219,Grocery Store
Peralta Hacienda,37.7873,-122.217,Pollinate Farm & Garden,37.7911,-122.22,Garden Center
Piedmont Avenue,37.8277,-122.251,Fentons Creamery & Restaurant,37.828,-122.25,Ice Cream Shop
Piedmont Avenue,37.8277,-122.251,Spectator Books,37.8272,-122.251,Bookstore
Piedmont Avenue,37.8277,-122.251,Geta Sushi,37.8266,-122.253,Japanese Restaurant
Piedmont Avenue,37.8277,-122.251,Piedmont Theatre,37.8273,-122.251,Movie Theater
Piedmont Avenue,37.8277,-122.251,Timeless Coffee,37.8282,-122.25,Coffee Shop
Piedmont Avenue,37.8277,-122.251,Neighbor,37.8276,-122.251,Furniture / Home Store
Piedmont Avenue,37.8277,-122.251,Issues,37.8258,-122.253,Bookstore
Piedmont Avenue,37.8277,-122.251,Shimizu,37.8287,-122.249,Sushi Restaurant
Piedmont Avenue,37.8277,-122.251,Blue Door Beads,37.8272,-122.251,Arts & Crafts Store
Piedmont Avenue,37.8277,-122.251,Dr. Comics & Mr. Games,37.8256,-122.253,Comic Shop
Piedmont Avenue,37.8277,-122.251,RnR Sushi and Bowls,37.8271,-122.252,Japanese Restaurant
Piedmont Avenue,37.8277,-122.251,La Farine Boulangerie Patisserie,37.8265,-122.252,Bakery
Piedmont Avenue,37.8277,-122.251,Nathan & Co,37.8259,-122.253,Gift Shop
Piedmont Avenue,37.8277,-122.251,Mr. Green Bubble,37.829,-122.249,Bubble Tea Shop
Piedmont Avenue,37.8277,-122.251,Belotti Bottega,37.8259,-122.253,Italian Restaurant
Piedmont Avenue,37.8277,-122.251,Blue Bottle Coffee,37.8258,-122.253,Coffee Shop
Piedmont Avenue,37.8277,-122.251,Piedmont Grocery,37.8257,-122.253,Grocery Store
Piedmont Avenue,37.8277,-122.251,Piedmont Springs,37.8254,-122.254,Massage Studio
Piedmont Avenue,37.8277,-122.251,Simply Greek,37.8261,-122.253,Greek Restaurant
Piedmont Avenue,37.8277,-122.251,You and the Mat,37.8282,-122.25,Yoga Studio
Piedmont Avenue,37.8277,-122.251,Mercy Vintage Now,37.8275,-122.251,Thrift / Vintage Store
Piedmont Avenue,37.8277,-122.251,Owl & Company Bookstore,37.8254,-122.254,Bookstore
Piedmont Avenue,37.8277,-122.251,Wine on Piedmont,37.8275,-122.251,Wine Shop
Piedmont Avenue,37.8277,-122.251,Blue Bottle Coffee,37.8311,-122.254,Coffee Shop
Piedmont Avenue,37.8277,-122.251,Rare Bird,37.8249,-122.255,Boutique
Piedmont Avenue,37.8277,-122.251,Cato's Ale House,37.8249,-122.255,Gastropub
Piedmont Avenue,37.8277,-122.251,Commis,37.8247,-122.255,New American Restaurant
Piedmont Avenue,37.8277,-122.251,The Wolf,37.8246,-122.255,American Restaurant
Piedmont Avenue,37.8277,-122.251,The Piedmont Tobacconist,37.8259,-122.253,Smoke Shop
Piedmont Avenue,37.8277,-122.251,Sassy Nail Spa,37.8284,-122.25,Nail Salon
Piedmont Avenue,37.8277,-122.251,The Saap Avenue,37.8303,-122.247,Thai Restaurant
Piedmont Avenue,37.8277,-122.251,FLEX,37.8252,-122.254,Gym / Fitness Center
Piedmont Avenue,37.8277,-122.251,CDP,37.8247,-122.255,Cocktail Bar
Piedmont Avenue,37.8277,-122.251,The Dailey Method,37.8304,-122.247,Gym
Piedmont Avenue,37.8277,-122.251,TrueBurger,37.8286,-122.256,Burger Joint
Piedmont Avenue,37.8277,-122.251,Love Nails Spa,37.8269,-122.252,Nail Salon
Piedmont Avenue,37.8277,-122.251,Xyclo,37.8278,-122.251,Vietnamese Restaurant
Piedmont Avenue,37.8277,-122.251,Teni,37.8279,-122.257,Burmese Restaurant
Piedmont Avenue,37.8277,-122.251,CVS pharmacy,37.8267,-122.253,Pharmacy
Piedmont Avenue,37.8277,-122.251,Lotus Thai Cuisine,37.827,-122.252,Thai Restaurant
Piedmont Avenue,37.8277,-122.251,Kona Club,37.8304,-122.247,Tiki Bar
Piedmont Avenue,37.8277,-122.251,Brenda's Oakland,37.8283,-122.256,Restaurant
Piedmont Avenue,37.8277,-122.251,GNC,37.8262,-122.252,Supplement Shop
Piedmont Avenue,37.8277,-122.251,Ninna's,37.8262,-122.253,Thai Restaurant
Piedmont Avenue,37.8277,-122.251,Umami Mart,37.8281,-122.257,Kitchen Supply Store
Piedmont Avenue,37.8277,-122.251,Lo Coco's,37.8285,-122.249,Italian Restaurant
Piedmont Avenue,37.8277,-122.251,Mama's Royal Cafe,37.8277,-122.256,Breakfast Spot
Piedmont Avenue,37.8277,-122.251,Crepevine,37.8272,-122.251,Creperie
Piedmont Avenue,37.8277,-122.251,Messob Ethiopian Restaurant,37.8291,-122.249,Ethiopian Restaurant
Piedmont Avenue,37.8277,-122.251,Holly's Mandarin,37.8264,-122.252,Chinese Restaurant
Piedmont Avenue,37.8277,-122.251,George Kaye's,37.8284,-122.256,Bar
Piedmont Avenue,37.8277,-122.251,SOL Physical Therapy + Sports,37.8298,-122.248,Gym / Fitness Center
Piedmont Avenue,37.8277,-122.251,Redbox,37.8275,-122.251,Video Store
Piedmont Avenue,37.8277,-122.251,Minto Jamaican Market,37.8282,-122.256,Market
Piedmont Avenue,37.8277,-122.251,Mistura,37.8245,-122.255,Latin American Restaurant
Piedmont Avenue,37.8277,-122.251,Cafe Crush,37.8253,-122.254,Café
Piedmont Avenue,37.8277,-122.251,Bar César,37.8261,-122.253,Tapas Restaurant
Piedmont Avenue,37.8277,-122.251,7-Eleven,37.8277,-122.251,Convenience Store
Piedmont Avenue,37.8277,-122.251,Piedmont Yoga Studio,37.8251,-122.254,Yoga Studio
Piedmont Avenue,37.8277,-122.251,Baja Taqueria,37.8262,-122.252,Burrito Place
Piedmont Avenue,37.8277,-122.251,Safelite AutoGlass,37.8305,-122.255,Auto Garage
Piedmont Avenue,37.8277,-122.251,Pet Food Express,37.8246,-122.255,Pet Store
Piedmont Avenue,37.8277,-122.251,Itaba Kitchen & Sushi Bar,37.8251,-122.254,Sushi Restaurant
Piedmont Avenue,37.8277,-122.251,Redbox,37.8287,-122.256,Video Store
Piedmont Avenue,37.8277,-122.251,Copper Spoon,37.8281,-122.257,Restaurant
Piedmont Avenue,37.8277,-122.251,Firestone Complete Auto Care,37.8306,-122.255,Automotive Shop
Piedmont Avenue,37.8277,-122.251,7-Eleven,37.8287,-122.256,Convenience Store
Piedmont Avenue,37.8277,-122.251,Advantage Laundry,37.8286,-122.256,Laundromat
